"SchemeCode","CritCode"
"200,959","5,045"
"200,959","5,046"
"200,959","5,076"
"200,959","5,245"
"200,963",1
"200,963","4,000"
"200,963","5,005"
"200,963","5,025"
"200,963","5,043"
"200,963","5,053"
"200,963","5,076"
"200,963","5,133"
"200,965",3
"200,965","4,000"
"200,965","5,044"
"200,965","5,074"
"200,965","5,164"
"200,965","5,167"
"200,966",1
"200,966","4,195"
"200,966","5,005"
"200,966","5,043"
"200,966","5,047"
"200,966","5,076"
"200,968",1
"200,968","4,045"
"200,968","5,026"
"200,968","5,046"
"200,970",1
"200,970","4,045"
"200,970","4,049"
"200,970","4,123"
"200,970","4,157"
"200,970","4,174"
"200,970","4,194"
"200,970","5,005"
"200,977",39
"200,977",47
"200,977",58
"200,977",74
"200,977","4,000"
"200,977","5,025"
"200,977","5,046"
"200,977","5,187"
"200,977","5,192"
"200,978",36
"200,978",56
"200,978","4,000"
"200,978","5,025"
"200,982",31
"200,982","4,000"
"200,982","5,024"
"200,982","5,025"
"200,982","5,043"
"200,982","5,044"
"200,982","5,074"
"200,982","5,196"
"200,982","5,245"
"200,982","6,100"
"200,982","6,600"
"200,982","7,100"
"200,982","8,100"
"200,984",8
"200,984",10
"200,984",31
"200,984","4,028"
"200,984","4,045"
"200,984","4,075"
"200,984","4,195"
"200,984","4,200"
"200,984","5,005"
"200,984","5,024"
"200,984","5,025"
"200,984","5,043"
"200,984","5,192"
"200,984","5,196"
"200,984","5,209"
"200,984","5,245"
"200,984","6,101"
"200,984","6,103"
"200,984","6,107"
"200,984","6,111"
"200,984","6,112"
"200,984","6,114"
"200,984","6,600"
"200,984","7,100"
"200,984","8,100"
"200,988",8
"200,988",11
"200,988",12
"200,988",68
"200,988","4,000"
"200,988","5,000"
"200,989",3
"200,989",38
"200,989","4,003"
"200,989","4,016"
"200,989","4,157"
"200,989","4,195"
"200,989","5,000"
"200,989","6,103"
"200,989","6,107"
"200,989","6,602"
"200,989","6,603"
"200,989","6,604"
"200,989","7,101"
"200,989","7,103"
"200,989","7,107"
"200,989","7,108"
"200,989","7,109"
"200,989","8,102"
"200,991",60
"200,991","4,000"
"200,991","5,000"
"200,992",8
"200,992",12
"200,992",64
"200,992","4,000"
"200,992","5,005"
"200,992","5,024"
"200,992","5,025"
"200,992","5,043"
"200,992","5,044"
"200,992","5,074"
"200,992","5,167"
"200,992","5,196"
"200,992","5,245"
"200,992","6,101"
"200,992","6,103"
"200,992","6,106"
"200,992","6,107"
"200,992","6,108"
"200,992","6,113"
"200,992","6,114"
"200,992","6,600"
"200,992","7,100"
"200,992","8,100"
"200,995",24
"200,995","4,000"
"200,995","5,000"
"200,995","5,025"
"200,995","5,043"
"200,997",68
"200,997","4,197"
"200,997","4,200"
"200,997","5,024"
"200,997","5,025"
"200,997","5,133"
"200,997","5,164"
"200,997","5,187"
"200,997","5,196"
"200,997","5,209"
"200,997","5,235"
"200,997","5,245"
"200,997","6,101"
"200,997","6,106"
"200,997","6,107"
"200,997","6,601"
"200,997","7,104"
"200,997","8,100"
"200,997","8,102"
"200,997","8,106"
"200,998",3
"200,998",7
"200,998",19
"200,998",29
"200,998",30
"200,998",35
"200,998",41
"200,998",43
"200,998",55
"200,998",71
"200,998","4,000"
"200,998","5,005"
"200,998","5,024"
"200,998","5,025"
"200,998","5,043"
"200,998","5,044"
"200,998","5,045"
"200,998","5,196"
"200,998","5,245"
"200,998","6,101"
"200,998","6,103"
"200,998","6,106"
"200,998","6,107"
"200,998","6,108"
"200,998","6,113"
"200,998","6,114"
"200,998","6,600"
"200,998","7,100"
"200,998","8,100"
"201,000",3
"201,000","4,000"
"201,000","5,005"
"201,000","5,018"
"201,000","5,062"
"201,003",8
"201,003",12
"201,003",53
"201,003","4,000"
"201,003","5,024"
"201,003","5,025"
"201,003","5,043"
"201,003","5,044"
"201,003","5,074"
"201,003","5,196"
"201,003","5,245"
"201,003","6,101"
"201,003","6,103"
"201,003","6,106"
"201,003","6,107"
"201,003","6,113"
"201,003","6,114"
"201,003","6,600"
"201,003","7,100"
"201,003","8,100"
"201,003","8,103"
"201,003","8,107"
"201,004",10
"201,004",12
"201,004",31
"201,004",36
"201,004","4,000"
"201,004","5,005"
"201,004","5,024"
"201,004","5,025"
"201,004","5,043"
"201,004","5,044"
"201,004","5,196"
"201,004","5,245"
"201,004","6,101"
"201,004","6,103"
"201,004","6,106"
"201,004","6,107"
"201,004","6,108"
"201,004","6,112"
"201,004","6,113"
"201,004","6,114"
"201,004","6,600"
"201,004","7,101"
"201,004","7,104"
"201,004","7,105"
"201,004","7,106"
"201,004","7,108"
"201,004","8,100"
"201,005",26
"201,005",28
"201,005",43
"201,005",52
"201,005",71
"201,005","4,000"
"201,005","5,000"
"201,005","5,005"
"201,005","5,026"
"201,005","5,043"
"201,005","5,167"
"201,005","5,196"
"201,005","5,245"
"201,007",53
"201,007","4,000"
"201,007","5,000"
"201,007","5,005"
"201,007","5,024"
"201,007","5,025"
"201,007","5,043"
"201,007","5,044"
"201,007","5,167"
"201,007","5,185"
"201,007","5,235"
"201,011",3
"201,011",4
"201,011",13
"201,011",29
"201,011",31
"201,011",36
"201,011",47
"201,011",55
"201,011",56
"201,011",62
"201,011","4,000"
"201,011","5,005"
"201,011","5,024"
"201,011","5,025"
"201,011","5,043"
"201,011","5,044"
"201,011","5,074"
"201,011","5,196"
"201,011","5,245"
"201,011","6,101"
"201,011","6,103"
"201,011","6,106"
"201,011","6,107"
"201,011","6,108"
"201,011","6,110"
"201,011","6,113"
"201,011","6,114"
"201,011","6,600"
"201,011","7,100"
"201,011","8,100"
"201,012",25
"201,012","4,000"
"201,012","5,005"
"201,012","5,025"
"201,012","5,044"
"201,012","5,074"
"201,012","5,184"
"201,012","5,196"
"201,012","5,245"
"201,012","6,107"
"201,012","6,111"
"201,012","6,112"
"201,012","6,113"
"201,012","6,600"
"201,012","7,102"
"201,012","7,104"
"201,012","7,105"
"201,012","7,106"
"201,012","7,108"
"201,012","8,100"
"201,013",4
"201,013",18
"201,013",33
"201,013",47
"201,013",51
"201,013",65
"201,013",69
"201,013",74
"201,013","4,000"
"201,013","5,005"
"201,013","5,024"
"201,013","5,025"
"201,013","5,043"
"201,013","5,167"
"201,013","5,184"
"201,013","5,196"
"201,013","5,245"
"201,013","6,101"
"201,013","6,103"
"201,013","6,106"
"201,013","6,107"
"201,013","6,113"
"201,013","6,114"
"201,013","6,600"
"201,013","7,101"
"201,013","7,102"
"201,013","7,105"
"201,013","8,100"
"201,017",6
"201,017",26
"201,017",28
"201,017",29
"201,017",31
"201,017",33
"201,017",36
"201,017",37
"201,017",38
"201,017",41
"201,017",50
"201,017",61
"201,017",71
"201,017",75
"201,017","4,000"
"201,017","5,005"
"201,017","5,024"
"201,017","5,025"
"201,017","5,043"
"201,017","5,044"
"201,017","5,074"
"201,017","5,167"
"201,017","5,192"
"201,017","5,196"
"201,017","5,245"
"201,017","6,101"
"201,017","6,103"
"201,017","6,106"
"201,017","6,107"
"201,017","6,108"
"201,017","6,113"
"201,017","6,114"
"201,017","6,600"
"201,017","7,100"
"201,017","8,100"
"201,018",32
"201,018",52
"201,018","4,006"
"201,018","4,016"
"201,018","4,045"
"201,018","4,122"
"201,018","4,505"
"201,018","5,005"
"201,018","5,024"
"201,018","5,025"
"201,018","5,043"
"201,018","5,044"
"201,018","5,074"
"201,018","5,167"
"201,018","5,196"
"201,018","5,245"
"201,018","6,101"
"201,018","6,103"
"201,018","6,106"
"201,018","6,107"
"201,018","6,108"
"201,018","6,113"
"201,018","6,114"
"201,018","6,600"
"201,018","7,100"
"201,018","8,100"
"201,021",42
"201,021","4,000"
"201,021","5,005"
"201,021","5,024"
"201,021","5,025"
"201,021","5,043"
"201,021","5,044"
"201,021","5,074"
"201,021","5,167"
"201,021","5,184"
"201,021","5,196"
"201,021","5,245"
"201,021","6,101"
"201,021","6,103"
"201,021","6,106"
"201,021","6,107"
"201,021","6,108"
"201,021","6,113"
"201,021","6,114"
"201,021","6,600"
"201,021","7,100"
"201,021","8,100"
"201,023",70
"201,023","4,045"
"201,023","4,122"
"201,023","5,025"
"201,023","5,026"
"201,023","5,076"
"201,023","5,133"
"201,025",1
"201,025","4,006"
"201,025","4,045"
"201,025","4,049"
"201,025","4,122"
"201,025","5,005"
"201,025","5,076"
"201,025","5,135"
"201,025","6,103"
"201,025","6,601"
"201,025","7,101"
"201,025","7,102"
"201,025","7,103"
"201,025","7,111"
"201,025","8,103"
"201,027",55
"201,027","4,044"
"201,027","4,045"
"201,027","4,047"
"201,027","4,115"
"201,027","4,122"
"201,027","4,157"
"201,027","4,184"
"201,027","4,195"
"201,027","4,203"
"201,027","5,024"
"201,027","5,026"
"201,027","5,043"
"201,027","5,046"
"201,027","5,074"
"201,027","5,164"
"201,027","5,187"
"201,027","5,192"
"201,028",34
"201,028",68
"201,028","4,044"
"201,028","4,045"
"201,028","4,047"
"201,028","4,115"
"201,028","4,122"
"201,028","4,157"
"201,028","4,184"
"201,028","4,195"
"201,028","4,203"
"201,028","5,024"
"201,028","5,026"
"201,028","5,043"
"201,028","5,046"
"201,028","5,074"
"201,028","5,164"
"201,028","5,187"
"201,028","5,192"
"201,029",53
"201,029","4,044"
"201,029","4,045"
"201,029","4,047"
"201,029","4,115"
"201,029","4,122"
"201,029","4,157"
"201,029","4,184"
"201,029","4,195"
"201,029","4,203"
"201,029","5,024"
"201,029","5,026"
"201,029","5,043"
"201,029","5,046"
"201,029","5,074"
"201,029","5,164"
"201,029","5,187"
"201,029","5,192"
"201,030",1
"201,030","4,016"
"201,030","4,044"
"201,030","4,045"
"201,030","5,025"
"201,030","5,026"
"201,030","5,046"
"201,030","5,076"
"201,030","5,196"
"201,030","6,100"
"201,030","6,604"
"201,030","7,100"
"201,030","8,100"
"201,030","8,102"
"201,031",3
"201,031",4
"201,031",19
"201,031",21
"201,031",30
"201,031",35
"201,031",51
"201,031",58
"201,031",66
"201,031","4,002"
"201,031","4,003"
"201,031","4,016"
"201,031","4,028"
"201,031","4,045"
"201,031","4,174"
"201,031","4,195"
"201,031","4,200"
"201,031","4,214"
"201,031","5,005"
"201,031","5,024"
"201,031","5,025"
"201,031","5,043"
"201,031","5,044"
"201,031","5,045"
"201,031","5,074"
"201,031","5,167"
"201,031","5,196"
"201,031","5,245"
"201,031","6,103"
"201,031","6,106"
"201,031","6,107"
"201,031","6,108"
"201,031","6,111"
"201,031","6,113"
"201,031","6,600"
"201,031","7,100"
"201,031","8,100"
"201,031","8,103"
"201,041",23
"201,041","4,000"
"201,041","5,024"
"201,041","5,025"
"201,041","5,043"
"201,041","5,074"
"201,041","5,245"
"201,046",1
"201,046","4,000"
"201,046","5,025"
"201,046","5,027"
"201,046","5,044"
"201,046","5,074"
"201,046","5,085"
"201,046","5,185"
"201,054",1
"201,054","4,045"
"201,054","4,049"
"201,054","4,055"
"201,054","4,076"
"201,054","4,214"
"201,054","5,162"
"201,062",10
"201,062","4,000"
"201,062","5,000"
"201,063",10
"201,063","4,000"
"201,063","5,000"
"201,064",10
"201,064","4,000"
"201,064","5,196"
"201,064","6,108"
"201,064","6,602"
"201,064","7,100"
"201,064","8,104"
"201,064","8,105"
"201,070",10
"201,070","4,000"
"201,070","5,000"
"201,070","5,018"
"201,070","5,025"
"201,070","5,026"
"201,070","5,046"
"201,071",49
"201,071","4,197"
"201,071","5,209"
"201,071","6,101"
"201,071","6,106"
"201,071","6,107"
"201,071","6,601"
"201,071","7,104"
"201,071","8,100"
"201,071","8,102"
"201,076",1
"201,076","4,047"
"201,076","4,174"
"201,076","5,000"
"201,078",5
"201,078","4,508"
"201,078","5,024"
"201,078","5,209"
"201,078","5,245"
"201,078","6,101"
"201,078","6,106"
"201,078","6,107"
"201,078","6,601"
"201,078","7,104"
"201,078","8,100"
"201,084",10
"201,084","4,000"
"201,084","5,005"
"201,084","6,112"
"201,084","6,113"
"201,084","6,601"
"201,084","7,100"
"201,084","8,103"
"201,085",1
"201,085","4,000"
"201,085","5,043"
"201,086",1
"201,086","4,002"
"201,086","4,003"
"201,086","4,045"
"201,086","4,047"
"201,086","4,049"
"201,086","4,157"
"201,086","4,174"
"201,086","4,184"
"201,086","4,195"
"201,086","4,210"
"201,086","4,225"
"201,086","5,043"
"201,086","5,162"
"201,087",1
"201,087","4,000"
"201,087","5,043"
"201,087","5,047"
"201,087","5,133"
"201,087","5,161"
"201,088",13
"201,088","4,000"
"201,088","5,024"
"201,088","5,187"
"201,088","5,196"
"201,088","5,245"
"201,088","6,101"
"201,088","6,106"
"201,088","6,107"
"201,088","6,601"
"201,088","7,104"
"201,088","8,100"
"201,088","8,102"
"201,090",1
"201,090","4,000"
"201,090","5,000"
"201,092",26
"201,092",28
"201,092",43
"201,092",71
"201,092","4,025"
"201,092","4,045"
"201,092","5,024"
"201,092","5,025"
"201,092","5,035"
"201,092","5,043"
"201,092","5,074"
"201,092","5,164"
"201,093",50
"201,093",54
"201,093","4,045"
"201,093","4,185"
"201,093","4,195"
"201,093","5,005"
"201,093","5,025"
"201,093","5,245"
"201,095",36
"201,095",56
"201,095","4,000"
"201,095","5,025"
"201,095","5,027"
"201,095","5,043"
"201,095","5,053"
"201,095","5,074"
"201,095","5,167"
"201,095","5,209"
"201,096",5
"201,096","4,000"
"201,096","5,024"
"201,096","5,025"
"201,096","5,196"
"201,096","5,245"
"201,096","6,101"
"201,096","6,103"
"201,096","6,106"
"201,096","6,107"
"201,096","6,600"
"201,096","7,100"
"201,096","8,100"
"201,098",71
"201,098","4,154"
"201,098","5,167"
"201,102",1
"201,102","4,000"
"201,102","5,005"
"201,102","5,047"
"201,103",3
"201,103",10
"201,103",28
"201,103",35
"201,103",44
"201,103",47
"201,103",71
"201,103",74
"201,103","4,000"
"201,103","5,000"
"201,103","6,103"
"201,103","6,106"
"201,103","6,600"
"201,103","7,100"
"201,103","8,101"
"201,103","8,102"
"201,103","8,104"
"201,103","8,105"
"201,103","8,106"
"201,104",10
"201,104","4,000"
"201,104","5,005"
"201,104","5,024"
"201,104","5,196"
"201,104","5,245"
"201,104","6,102"
"201,104","6,112"
"201,104","6,601"
"201,104","7,100"
"201,104","8,100"
"201,105",1
"201,105","4,016"
"201,105","5,024"
"201,105","5,187"
"201,106",28
"201,106","4,000"
"201,106","4,026"
"201,106","4,045"
"201,106","4,157"
"201,106","4,185"
"201,106","4,194"
"201,106","4,214"
"201,106","5,005"
"201,106","5,025"
"201,106","5,047"
"201,106","5,062"
"201,106","5,133"
"201,106","5,161"
"201,106","5,164"
"201,106","5,214"
"201,106","5,245"
"201,107",28
"201,107","4,004"
"201,107","4,045"
"201,107","4,157"
"201,107","4,181"
"201,107","5,025"
"201,107","5,026"
"201,107","5,043"
"201,107","5,046"
"201,107","5,076"
"201,107","5,214"
"201,108",11
"201,108","4,197"
"201,108","4,508"
"201,108","5,024"
"201,108","5,187"
"201,108","5,196"
"201,108","5,209"
"201,108","5,245"
"201,108","6,101"
"201,108","6,106"
"201,108","6,107"
"201,108","6,601"
"201,108","7,104"
"201,108","8,100"
"201,113",2
"201,113","4,016"
"201,113","4,045"
"201,113","5,026"
"201,113","5,076"
"201,115",32
"201,115",52
"201,115","4,000"
"201,115","5,004"
"201,115","5,024"
"201,115","5,025"
"201,115","5,027"
"201,115","5,028"
"201,115","5,053"
"201,115","5,167"
"201,115","5,245"
"201,118",1
"201,118","4,000"
"201,118","5,000"
"201,120",3
"201,120",13
"201,120",74
"201,120","4,000"
"201,120","4,045"
"201,120","5,164"
"201,121",8
"201,121","4,044"
"201,121","4,045"
"201,121","4,047"
"201,121","4,115"
"201,121","4,122"
"201,121","4,157"
"201,121","4,184"
"201,121","4,195"
"201,121","4,203"
"201,121","5,024"
"201,121","5,026"
"201,121","5,043"
"201,121","5,046"
"201,121","5,074"
"201,121","5,164"
"201,121","5,187"
"201,121","5,192"
"201,123",27
"201,123","4,006"
"201,123","4,045"
"201,123","4,157"
"201,123","4,214"
"201,123","5,005"
"201,124",27
"201,124","4,000"
"201,124","5,006"
"201,124","5,035"
"201,124","5,044"
"201,124","5,164"
"201,124","5,167"
"201,124","5,185"
"201,124","5,245"
"201,125",27
"201,125","4,003"
"201,125","4,017"
"201,125","4,053"
"201,125","5,018"
"201,126",27
"201,126","4,000"
"201,126","5,000"
"201,129",36
"201,129","4,044"
"201,129","4,045"
"201,129","4,049"
"201,129","4,053"
"201,129","4,122"
"201,129","5,025"
"201,129","5,076"
"201,129","5,135"
"201,132",31
"201,132","4,000"
"201,132","5,005"
"201,132","5,026"
"201,132","5,076"
"201,132","5,135"
"201,133",31
"201,133","4,000"
"201,133","5,000"
"201,137",56
"201,137","4,045"
"201,137","5,025"
"201,137","5,076"
"201,141",1
"201,141","4,000"
"201,141","5,000"
"201,142",1
"201,142","4,000"
"201,142","5,025"
"201,143",3
"201,143","4,000"
"201,143","5,196"
"201,143","5,245"
"201,143","6,106"
"201,143","6,107"
"201,143","6,108"
"201,143","6,111"
"201,143","6,113"
"201,143","6,600"
"201,143","7,100"
"201,143","8,100"
"201,143","8,102"
"201,143","8,106"
"201,144",1
"201,144","4,000"
"201,144","5,024"
"201,144","5,025"
"201,144","5,026"
"201,144","5,043"
"201,144","5,044"
"201,145",1
"201,145","4,000"
"201,145","5,024"
"201,145","5,044"
"201,145","5,167"
"201,145","5,245"
"201,146",1
"201,146","4,000"
"201,146","5,000"
"201,147",37
"201,147",50
"201,147",54
"201,147","4,000"
"201,147","5,025"
"201,147","5,133"
"201,148",16
"201,148","4,197"
"201,148","5,187"
"201,148","5,196"
"201,148","6,101"
"201,148","6,106"
"201,148","6,601"
"201,148","7,104"
"201,148","8,100"
"201,149",10
"201,149","4,000"
"201,149","5,024"
"201,149","5,025"
"201,149","5,027"
"201,149","5,043"
"201,149","5,074"
"201,149","5,164"
"201,149","5,245"
"201,150",53
"201,150","4,197"
"201,150","5,196"
"201,150","6,101"
"201,150","6,106"
"201,150","6,107"
"201,150","6,601"
"201,150","7,104"
"201,150","8,100"
"201,150","8,102"
"201,156",53
"201,156","4,000"
"201,156","5,000"
"201,157",3
"201,157","4,000"
"201,157","5,005"
"201,157","5,025"
"201,157","5,043"
"201,157","5,074"
"201,157","5,196"
"201,157","5,245"
"201,157","6,103"
"201,157","6,106"
"201,157","6,107"
"201,157","6,112"
"201,157","6,113"
"201,157","6,600"
"201,157","7,100"
"201,157","7,101"
"201,157","7,103"
"201,157","7,109"
"201,157","8,100"
"201,157","8,102"
"201,157","8,103"
"201,157","8,106"
"201,159",3
"201,159",30
"201,159",42
"201,159","4,000"
"201,159","5,000"
"201,159","6,103"
"201,159","6,106"
"201,159","6,107"
"201,159","6,600"
"201,159","7,100"
"201,159","8,100"
"201,159","8,102"
"201,160",1
"201,160","4,003"
"201,160","4,004"
"201,160","4,017"
"201,160","4,045"
"201,160","4,047"
"201,160","4,049"
"201,160","4,053"
"201,160","4,076"
"201,160","4,086"
"201,160","4,174"
"201,160","4,181"
"201,160","4,184"
"201,160","4,186"
"201,160","4,214"
"201,160","5,000"
"201,164",71
"201,164","4,044"
"201,164","4,045"
"201,164","4,047"
"201,164","4,115"
"201,164","4,122"
"201,164","4,157"
"201,164","4,184"
"201,164","4,195"
"201,164","4,203"
"201,164","5,024"
"201,164","5,026"
"201,164","5,043"
"201,164","5,046"
"201,164","5,074"
"201,164","5,164"
"201,164","5,187"
"201,164","5,192"
"201,166",17
"201,166","4,045"
"201,166","4,195"
"201,166","5,024"
"201,166","5,025"
"201,166","5,043"
"201,166","5,164"
"201,166","5,167"
"201,166","5,245"
"201,169",7
"201,169","4,000"
"201,169","5,000"
"201,170",7
"201,170","4,197"
"201,170","5,024"
"201,170","5,025"
"201,170","5,196"
"201,170","5,209"
"201,170","6,101"
"201,170","6,106"
"201,170","6,601"
"201,170","7,104"
"201,170","8,100"
"201,174",56
"201,174","4,197"
"201,174","5,024"
"201,174","5,196"
"201,174","5,209"
"201,174","6,101"
"201,174","6,106"
"201,174","6,107"
"201,174","6,601"
"201,174","7,104"
"201,174","8,100"
"201,174","8,106"
"201,179",1
"201,179","4,053"
"201,179","4,076"
"201,179","4,157"
"201,179","4,195"
"201,179","5,025"
"201,180",1
"201,180","4,000"
"201,180","5,025"
"201,180","5,026"
"201,180","5,046"
"201,184",3
"201,184",4
"201,184",10
"201,184",12
"201,184",31
"201,184",75
"201,184","4,044"
"201,184","4,053"
"201,184","5,046"
"201,187",4
"201,187","4,003"
"201,187","4,025"
"201,187","4,028"
"201,187","4,049"
"201,187","4,181"
"201,187","4,195"
"201,187","5,024"
"201,187","5,025"
"201,187","5,196"
"201,187","5,245"
"201,187","6,101"
"201,187","6,106"
"201,187","6,112"
"201,187","6,600"
"201,187","7,101"
"201,187","7,102"
"201,187","7,108"
"201,187","7,109"
"201,187","8,100"
"201,187","8,104"
"201,187","8,105"
"201,187","8,106"
"201,188",3
"201,188",30
"201,188",38
"201,188","4,003"
"201,188","4,025"
"201,188","4,028"
"201,188","4,049"
"201,188","4,181"
"201,188","4,195"
"201,188","5,024"
"201,188","5,025"
"201,188","5,196"
"201,188","5,245"
"201,188","6,101"
"201,188","6,106"
"201,188","6,112"
"201,188","6,600"
"201,188","7,100"
"201,188","8,100"
"201,188","8,104"
"201,188","8,105"
"201,188","8,106"
"201,189",12
"201,189","4,003"
"201,189","4,025"
"201,189","4,028"
"201,189","4,049"
"201,189","4,181"
"201,189","4,195"
"201,189","5,024"
"201,189","5,025"
"201,189","5,196"
"201,189","5,245"
"201,189","6,101"
"201,189","6,106"
"201,189","6,112"
"201,189","6,600"
"201,189","7,100"
"201,189","8,100"
"201,189","8,104"
"201,189","8,105"
"201,189","8,106"
"201,192",29
"201,192",55
"201,192","4,000"
"201,192","5,025"
"201,192","5,026"
"201,192","5,046"
"201,194",6
"201,194",26
"201,194",28
"201,194",32
"201,194",43
"201,194",52
"201,194",71
"201,194","4,003"
"201,194","4,025"
"201,194","4,028"
"201,194","4,049"
"201,194","4,181"
"201,194","4,195"
"201,194","5,024"
"201,194","5,025"
"201,194","5,196"
"201,194","5,245"
"201,194","6,101"
"201,194","6,106"
"201,194","6,112"
"201,194","6,600"
"201,194","7,100"
"201,194","8,100"
"201,194","8,104"
"201,194","8,105"
"201,194","8,106"
"201,196",9
"201,196","4,000"
"201,196","5,000"
"201,197",9
"201,197",10
"201,197",24
"201,197",31
"201,197",36
"201,197","4,000"
"201,197","5,043"
"201,198",9
"201,198",10
"201,198",24
"201,198",31
"201,198",36
"201,198","4,000"
"201,198","5,024"
"201,198","5,025"
"201,198","5,245"
"201,199",9
"201,199",10
"201,199",24
"201,199",31
"201,199",36
"201,199","4,000"
"201,199","5,025"
"201,199","5,027"
"201,199","5,035"
"201,199","5,043"
"201,199","5,044"
"201,199","5,045"
"201,199","5,074"
"201,200",9
"201,200",10
"201,200",24
"201,200",31
"201,200",36
"201,200","4,000"
"201,200","5,196"
"201,200","6,103"
"201,200","6,603"
"201,200","7,100"
"201,200","8,100"
"201,202",10
"201,202","4,003"
"201,202","4,025"
"201,202","4,028"
"201,202","4,049"
"201,202","4,181"
"201,202","4,195"
"201,202","5,024"
"201,202","5,025"
"201,202","5,196"
"201,202","5,245"
"201,202","6,101"
"201,202","6,106"
"201,202","6,112"
"201,202","6,600"
"201,202","7,100"
"201,202","8,100"
"201,202","8,104"
"201,202","8,105"
"201,202","8,106"
"201,203",5
"201,203",24
"201,203",31
"201,203",36
"201,203",56
"201,203","4,003"
"201,203","4,025"
"201,203","4,028"
"201,203","4,181"
"201,203","4,195"
"201,203","5,024"
"201,203","5,025"
"201,203","5,196"
"201,203","5,245"
"201,203","6,101"
"201,203","6,106"
"201,203","6,112"
"201,203","6,600"
"201,203","7,100"
"201,203","8,100"
"201,203","8,104"
"201,203","8,105"
"201,203","8,106"
"201,204",13
"201,204","4,003"
"201,204","4,025"
"201,204","4,028"
"201,204","4,049"
"201,204","4,181"
"201,204","4,195"
"201,204","5,024"
"201,204","5,025"
"201,204","5,196"
"201,204","5,245"
"201,204","6,101"
"201,204","6,106"
"201,204","6,112"
"201,204","6,600"
"201,204","7,100"
"201,204","8,100"
"201,204","8,104"
"201,204","8,105"
"201,204","8,106"
"201,205",7
"201,205","4,025"
"201,205","4,045"
"201,205","4,049"
"201,205","4,157"
"201,205","4,181"
"201,205","5,024"
"201,205","5,025"
"201,205","5,196"
"201,205","5,245"
"201,205","6,101"
"201,205","6,106"
"201,205","6,112"
"201,205","6,600"
"201,205","7,101"
"201,205","7,102"
"201,205","7,103"
"201,205","7,109"
"201,205","8,100"
"201,205","8,104"
"201,205","8,105"
"201,205","8,106"
"201,206",71
"201,206","4,000"
"201,206","5,000"
"201,208",1
"201,208","4,000"
"201,208","4,044"
"201,208","4,045"
"201,208","5,005"
"201,208","5,024"
"201,208","5,028"
"201,208","5,035"
"201,208","5,043"
"201,208","5,046"
"201,208","5,185"
"201,208","5,235"
"201,208","5,245"
"201,210",72
"201,210","4,003"
"201,210","4,016"
"201,210","4,017"
"201,210","4,044"
"201,210","4,045"
"201,210","4,049"
"201,210","4,194"
"201,210","5,005"
"201,210","5,025"
"201,210","5,026"
"201,210","5,028"
"201,210","5,043"
"201,210","5,046"
"201,210","5,074"
"201,210","5,076"
"201,210","5,192"
"201,210","5,214"
"201,210","5,245"
"201,214",1
"201,214","4,002"
"201,214","4,049"
"201,214","4,195"
"201,214","4,197"
"201,214","4,200"
"201,214","4,508"
"201,214","5,005"
"201,214","5,025"
"201,214","5,076"
"201,214","5,133"
"201,214","5,135"
"201,218",5
"201,218",31
"201,218",36
"201,218",73
"201,218","4,000"
"201,218","5,000"
"201,218","6,101"
"201,218","6,103"
"201,218","6,107"
"201,218","6,600"
"201,218","7,100"
"201,218","8,100"
"201,218","8,101"
"201,218","8,103"
"201,220",68
"201,220","4,000"
"201,220","5,000"
"201,221",68
"201,221","4,000"
"201,221","4,016"
"201,221","4,045"
"201,221","4,115"
"201,221","4,122"
"201,221","5,025"
"201,221","5,026"
"201,221","5,076"
"201,221","5,187"
"201,222",45
"201,222",70
"201,222","4,045"
"201,222","5,025"
"201,222","5,044"
"201,222","5,164"
"201,222","5,245"
"201,223",10
"201,223",73
"201,223","4,000"
"201,223","5,025"
"201,223","5,026"
"201,223","5,043"
"201,224",1
"201,224","4,000"
"201,224","5,044"
"201,224","5,074"
"201,224","5,164"
"201,224","5,185"
"201,225",1
"201,225","4,076"
"201,225","4,157"
"201,225","4,200"
"201,225","5,018"
"201,226",1
"201,226","4,000"
"201,226","5,025"
"201,226","5,026"
"201,226","5,046"
"201,227",54
"201,227","4,197"
"201,227","4,200"
"201,227","5,024"
"201,227","5,025"
"201,227","5,196"
"201,227","6,101"
"201,227","6,106"
"201,227","6,107"
"201,227","6,601"
"201,227","7,104"
"201,227","8,102"
"201,228",54
"201,228","4,000"
"201,228","5,025"
"201,228","5,074"
"201,229",15
"201,229","4,003"
"201,229","4,025"
"201,229","4,028"
"201,229","4,049"
"201,229","4,181"
"201,229","4,195"
"201,229","5,024"
"201,229","5,025"
"201,229","5,196"
"201,229","5,245"
"201,229","6,101"
"201,229","6,106"
"201,229","6,112"
"201,229","6,600"
"201,229","7,100"
"201,229","8,100"
"201,229","8,104"
"201,229","8,105"
"201,229","8,106"
"201,230",29
"201,230","4,003"
"201,230","4,025"
"201,230","4,028"
"201,230","4,049"
"201,230","4,195"
"201,230","5,024"
"201,230","5,025"
"201,230","5,196"
"201,230","5,245"
"201,230","6,101"
"201,230","6,106"
"201,230","6,112"
"201,230","6,600"
"201,230","7,100"
"201,230","8,100"
"201,230","8,104"
"201,230","8,105"
"201,230","8,106"
"201,231",53
"201,231","4,003"
"201,231","4,025"
"201,231","4,028"
"201,231","4,049"
"201,231","4,195"
"201,231","5,024"
"201,231","5,025"
